data,k,alpha,run idx,result,violation,time, status
dense_85,6,10,1,170882.823800,0,41.000000,FEASIBLE
dense_85,6,10,2,171370.019983,0,41.000000,FEASIBLE
dense_85,6,10,3,170894.376629,0,42.000000,FEASIBLE
dense_85,6,10,4,170679.782989,0,41.000000,FEASIBLE
dense_85,6,11,0,170635.561319,0,44.000000,FEASIBLE
dense_85,6,11,1,171698.102931,0,42.000000,FEASIBLE
dense_85,6,11,2,170093.303159,0,43.000000,FEASIBLE
dense_85,6,11,3,169506.611115,0,42.000000,FEASIBLE
dense_85,6,11,4,170436.953648,0,41.000000,FEASIBLE
dense_85,7,10,0,176207.993558,0,55.000000,FEASIBLE
dense_85,7,10,1,175990.313522,0,55.000000,FEASIBLE
dense_85,7,10,2,176351.748245,0,51.000000,FEASIBLE
dense_85,7,10,3,176068.882341,0,48.000000,FEASIBLE
dense_85,7,10,4,175723.288416,0,49.000000,FEASIBLE
dense_85,7,11,0,173742.805422,0,82.000000,FEASIBLE
dense_85,7,11,1,174584.739423,0,70.000000,FEASIBLE
dense_85,7,11,2,173913.250076,0,49.000000,FEASIBLE
dense_85,7,11,3,174579.939475,0,49.000000,FEASIBLE
dense_85,7,11,4,176910.220647,0,54.000000,FEASIBLE
dense_85,8,10,0,179311.861895,0,55.000000,FEASIBLE
dense_85,8,10,1,179531.930849,0,56.000000,FEASIBLE
dense_85,8,10,2,179680.639892,0,55.000000,FEASIBLE
dense_85,8,10,3,179514.132664,0,56.000000,FEASIBLE
dense_85,8,10,4,178751.342353,0,56.000000,FEASIBLE
dense_85,8,11,0,179346.582218,0,56.000000,FEASIBLE
dense_85,8,11,1,177232.463233,0,56.000000,FEASIBLE
dense_85,8,11,2,176608.116526,0,56.000000,FEASIBLE
dense_85,8,11,3,179360.614340,0,56.000000,FEASIBLE
dense_85,8,11,4,179148.450091,0,57.000000,FEASIBLE
dense_90,6,10,0,189917.888114,0,47.000000,FEASIBLE
dense_90,6,10,1,189999.099881,0,47.000000,FEASIBLE
dense_90,6,10,2,190848.870816,0,51.000000,FEASIBLE
dense_90,6,10,3,189895.649106,0,47.000000,FEASIBLE
dense_90,6,10,4,191618.814462,0,47.000000,FEASIBLE
dense_90,6,11,0,191512.408215,0,56.000000,FEASIBLE
dense_90,6,11,1,189989.164982,0,50.000000,FEASIBLE
dense_90,6,11,2,190011.124433,0,47.000000,FEASIBLE
dense_90,6,11,3,190355.320620,0,48.000000,FEASIBLE
dense_90,6,11,4,192315.625215,0,46.000000,FEASIBLE
dense_90,7,10,0,196952.890646,0,53.000000,FEASIBLE
dense_90,7,10,1,196185.556825,0,54.000000,FEASIBLE
dense_90,7,10,2,197825.775396,0,55.000000,FEASIBLE
dense_90,7,10,3,196243.851867,0,59.000000,FEASIBLE
dense_90,7,10,4,198324.862326,0,73.000000,FEASIBLE
dense_90,7,11,0,195987.030778,0,58.000000,FEASIBLE
dense_90,7,11,1,196050.553756,0,80.000000,FEASIBLE
dense_90,7,11,2,195761.898068,0,63.000000,FEASIBLE
dense_90,7,11,3,195558.666151,0,54.000000,FEASIBLE
dense_90,7,11,4,196122.818250,0,54.000000,FEASIBLE
dense_90,8,10,0,200503.618743,0,61.000000,FEASIBLE
dense_90,8,10,1,200851.729501,0,61.000000,FEASIBLE
dense_90,8,10,2,201551.501922,0,61.000000,FEASIBLE
dense_90,8,10,3,200383.742563,0,62.000000,FEASIBLE
dense_90,8,10,4,200604.380942,0,61.000000,FEASIBLE
dense_90,8,11,0,198717.405646,0,62.000000,FEASIBLE
dense_90,8,11,1,199217.943764,0,61.000000,FEASIBLE
dense_90,8,11,2,202017.434558,0,62.000000,FEASIBLE
dense_90,8,11,3,199176.761225,0,62.000000,FEASIBLE
dense_90,8,11,4,199137.344934,0,61.000000,FEASIBLE
dense_100,6,10,0,241186.558216,0,56.000000,FEASIBLE
dense_100,6,10,1,240272.764576,0,57.000000,FEASIBLE
dense_100,6,10,2,240872.473074,0,56.000000,FEASIBLE
