data,k,alpha,run idx,result,violation,time, status
dense_200,8,10,2,1032709.736653,0,32787.000000,FEASIBLE
dense_200,8,10,3,1042772.736653,0,34346.000000,FEASIBLE
dense_200,8,10,4,1043654.736653,0,32261.000000,FEASIBLE
dense_200,8,11,0,1037949.736653,0,33129.000000,FEASIBLE
dense_200,8,11,1,1040866.736653,0,33098.000000,FEASIBLE
dense_200,8,11,2,1040023.736653,0,34485.000000,FEASIBLE
dense_200,8,11,3,1038520.736653,0,34568.000000,FEASIBLE
dense_200,8,11,4,1037835.736653,0,35470.000000,FEASIBLE
dense_400,6,10,0,3966436.657269,0,793353.000000,FEASIBLE
dense_400,6,10,1,3964037.657269,0,791068.000000,FEASIBLE
dense_400,6,10,2,3964664.657269,0,817928.000000,FEASIBLE
dense_400,6,10,3,3959654.657269,0,825372.000000,FEASIBLE
dense_400,6,10,4,3962590.657269,0,842172.000000,FEASIBLE
dense_400,6,11,0,3965062.657269,0,812893.000000,FEASIBLE
dense_400,6,11,1,3962958.657269,0,824028.000000,FEASIBLE
dense_400,6,11,2,3962511.657269,0,806118.000000,FEASIBLE
dense_400,6,11,3,3963721.657269,0,807369.000000,FEASIBLE
dense_400,6,11,4,3963167.657269,0,800987.000000,FEASIBLE
dense_400,7,10,0,4074000.657269,0,692599.000000,FEASIBLE
dense_400,7,10,1,4076154.657269,0,693139.000000,FEASIBLE
dense_400,7,10,2,4076965.657269,0,682504.000000,FEASIBLE
dense_400,7,10,3,4078187.657269,0,660394.000000,FEASIBLE
dense_400,7,10,4,4094198.657269,0,696400.000000,FEASIBLE
dense_400,7,11,0,4071796.657269,0,675194.000000,FEASIBLE
dense_400,7,11,1,4074243.657269,0,699872.000000,FEASIBLE
dense_400,7,11,2,4081201.657269,0,679884.000000,FEASIBLE
dense_400,7,11,3,4076432.657269,0,712755.000000,FEASIBLE
dense_400,7,11,4,4072139.657269,0,701225.000000,FEASIBLE
dense_400,8,10,0,4159188.657269,0,586494.000000,FEASIBLE
dense_400,8,10,1,4158285.657269,0,589739.000000,FEASIBLE
dense_400,8,10,2,4176839.657269,0,611494.000000,FEASIBLE
dense_400,8,10,3,4176524.657269,0,616149.000000,FEASIBLE
dense_400,8,10,4,4176300.657269,0,612984.000000,FEASIBLE
dense_400,8,11,0,4167910.657269,0,596179.000000,FEASIBLE
dense_400,8,11,1,4167801.657269,0,613308.000000,FEASIBLE
dense_400,8,11,2,4157610.657269,0,612855.000000,FEASIBLE
dense_400,8,11,3,4165763.657269,0,591837.000000,FEASIBLE
dense_400,8,11,4,4158137.657269,0,588009.000000,FEASIBLE
